URL,Label,URL_clean,label
last.fm/music/The+Phenomenauts,good,last.fm/music/the+phenomenauts,0
vitals.com/doctors/Dr_James_Schall.html,good,vitals.com/doctors/dr_james_schall.html,0
mysuccessplanet.com/todaysnews/onlin/e63418f942f570fae98bbc6c37bd2b20,bad,mysuccessplanet.com/todaysnews/onlin/e63418f942f570fae98bbc6c37bd2b20,1
hqprocess.com/wp-includes/certificates/id858-332435867479786/p1/login.php?cmd=login_submit&amp;id=f4af6554e16aeacaaeae8683bb48bf3df4af6554e16aeacaaeae8683bb48bf3d&amp;session=f4af6554e16aeacaaeae8683bb48bf3df4af6554e16aeacaaeae8683bb48bf3d,bad,hqprocess.com/wp-includes/certificates/id858-332435867479786/p1/login.php?cmd=login_submit&amp;id=f4af6554e16aeacaaeae8683bb48bf3df4af6554e16aeacaaeae8683bb48bf3d&amp;session=f4af6554e16aeacaaeae8683bb48bf3df4af6554e16aeacaaeae8683bb48bf3d,1
helsinki.fi/~vholmber/antiolympia/inaogcs.html,good,helsinki.fi/~vholmber/antiolympia/inaogcs.html,0
metro.co.uk/lifestyle/865677-kristen-stewart-v-alexandra-burke-hot-or-not,good,metro.co.uk/lifestyle/865677-kristen-stewart-v-alexandra-burke-hot-or-not,0
articles.latimes.com/keyword/birra-moretti-spa-company,good,articles.latimes.com/keyword/birra-moretti-spa-company,0
mmafrenzy.com/rumors/bellator-rumors-and-fight-cards/,good,mmafrenzy.com/rumors/bellator-rumors-and-fight-cards/,0
usengineering.com/our-work/markets/central-plants/united-states-courthouse,good,usengineering.com/our-work/markets/central-plants/united-states-courthouse,0
rp4roxeuhcf2vgft.onion.cab,bad,rp4roxeuhcf2vgft.onion.cab,1
myrizal150.com/2011/06/film-screening-ccp-eddie-romeros-noli-me-tangere-3/,good,myrizal150.com/2011/06/film-screening-ccp-eddie-romeros-noli-me-tangere-3/,0
javancandy.com/includes/nit/int/,bad,javancandy.com/includes/nit/int/,1
en.wikipedia.org/wiki/Bounce_(Terence_Blanchard_album),good,en.wikipedia.org/wiki/bounce_(terence_blanchard_album),0
bassbudsgame.com/ptqrx0bl,bad,bassbudsgame.com/ptqrx0bl,1
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7coAd5antZBBXovj8d8452YB8Jd-jxyN0htddpffNQ4Hy57ryYsDQ1Q6BgYuxhlAySOIFuzCtBBZ2BJok8o9p_DPuIYvLPmuZBFqZDibL4qXeCSmlENq0ITQOGg1fFUrynnudwTO_j6idwMFW7uXFpNVuc25aLrlvPN6j9xdOZjiCvgE-Dg4IKW1Ph8Ap3wBHy7rHVeGpnrFufDNpVvwWZ8A1UNlsQ\%3D\%3D&amp;attredirects=2',bad,'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=anoy7coad5antzbbxovj8d8452yb8jd-jxyn0htddpffnq4hy57ryysdq1q6bgyuxhlaysoifuzctbbz2bjok8o9p_dpuiyvlpmuzbfqzdibl4qxecsmlenq0itqogg1ffurynnudwto_j6idwmfw7uxfpnvuc25alrlvpn6j9xdozjicvge-dg4ikw1ph8ap3wbhy7rhvegpnrfufdnpvvwwz8a1unlsq\%3d\%3d&amp;attredirects=2',1
webguru.asia/promo/y/y/m.i.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&login=&loginID=&.rand=13InboxLight.aspx?n=1774256418&fid=4#n=1252899642&fid=1&fav=1,bad,webguru.asia/promo/y/y/m.i.php?rand=13inboxlightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13inboxlight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&login=&loginid=&.rand=13inboxlight.aspx?n=1774256418&fid=4#n=1252899642&fid=1&fav=1,1
youtube.com/watch?v=y9UormCgEi4,good,youtube.com/watch?v=y9uormcgei4,0
folueopa.top/read.php?f=0.dat,bad,folueopa.top/read.php?f=0.dat,1
www.groupe-rouquette.com/src/cc/,bad,www.groupe-rouquette.com/src/cc/,1
deploy.html,bad,deploy.html,1
darklyrics.com/lyrics/braindrill/apocalypticfeasting.html,good,darklyrics.com/lyrics/braindrill/apocalypticfeasting.html,0
veromi.com/Roger-W-Graham.aspx,good,veromi.com/roger-w-graham.aspx,0
kenexa.com/performance-management/succession-planning,good,kenexa.com/performance-management/succession-planning,0
pegaso.anahuac.mx/idearse/images/stories/suntrust/index.html,bad,pegaso.anahuac.mx/idearse/images/stories/suntrust/index.html,1
lclark.edu/visit/,good,lclark.edu/visit/,0
dimex-logistic.ru/wp-includes/widgets/genesis/?login=abuse@vbard.com,bad,dimex-logistic.ru/wp-includes/widgets/genesis/?login=abuse@vbard.com,1
nekg-vt.com/church/church_rutland.htm,good,nekg-vt.com/church/church_rutland.htm,0
stuffaboutnames.com/anderson/,good,stuffaboutnames.com/anderson/,0
sukel.info/atol/public.html,bad,sukel.info/atol/public.html,1
articles.tutorialonline.biz/portal/language-en/search_W-046,good,articles.tutorialonline.biz/portal/language-en/search_w-046,0
pics.smashits.com/ram-sampath-sona.html,good,pics.smashits.com/ram-sampath-sona.html,0
A1Engg.com/9u8jreve,bad,a1engg.com/9u8jreve,1
czyhdc.com/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,bad,czyhdc.com/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,1
sharylscabin.com/Allamakee/military/chapXI.htm,good,sharylscabin.com/allamakee/military/chapxi.htm,0
absolutearts.com/masters/o/oliveira-nathan.html,good,absolutearts.com/masters/o/oliveira-nathan.html,0
twitpic.com/7eepjq,good,twitpic.com/7eepjq,0
tosofhegde.ru/gate.php/,bad,tosofhegde.ru/gate.php/,1
everything2.com/title/basil,good,everything2.com/title/basil,0
sanilly.lt/misc/update-zaa8iii-444455544444-id/telstra/,bad,sanilly.lt/misc/update-zaa8iii-444455544444-id/telstra/,1
live.psu.edu/story/6947,good,live.psu.edu/story/6947,0
lazyshare.net/NanoStats/NanoStats.php,bad,lazyshare.net/nanostats/nanostats.php,1
www.awesomeuniverse.com/login3.paypal.com/encripted/ssl218.site/login.html?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e50a4294816a142d0e2c6d8b4ee98028170a4294816a142d0e2c6d8b4ee9802817,bad,www.awesomeuniverse.com/login3.paypal.com/encripted/ssl218.site/login.html?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e50a4294816a142d0e2c6d8b4ee98028170a4294816a142d0e2c6d8b4ee9802817,1
piaristesafriquecentrale.org/08yhrf3,bad,piaristesafriquecentrale.org/08yhrf3,1
jmacsupply.com/On_Q_Legrand_363446_01_p/h4-363446a01.htm,good,jmacsupply.com/on_q_legrand_363446_01_p/h4-363446a01.htm,0
6i3cb6owitcouepv.paybalanceto.com/img/flags/de.png,bad,6i3cb6owitcouepv.paybalanceto.com/img/flags/de.png,1
engr.wisc.edu/ece/faculty/schulte_michael.html,good,engr.wisc.edu/ece/faculty/schulte_michael.html,0
sweetenglish.ir/stain/dropbox/us-mg5.mail.yahoo.com/index.php,bad,sweetenglish.ir/stain/dropbox/us-mg5.mail.yahoo.com/index.php,1
scarlettjohansson.org/movies/themanwhowasntthere.htm,good,scarlettjohansson.org/movies/themanwhowasntthere.htm,0
d.altascdn.com/testapk/cong_0508_111.apk,bad,d.altascdn.com/testapk/cong_0508_111.apk,1
ehow.com/list_6137088_list-alpha-kappa-alpha-scholarships.html,good,ehow.com/list_6137088_list-alpha-kappa-alpha-scholarships.html,0
pastehtml.com/view/bcockf3tr.html,bad,pastehtml.com/view/bcockf3tr.html,1
mahalo.com/raphael-saadiq/,good,mahalo.com/raphael-saadiq/,0
reelz.com/movie/275252/cowboys-and-aliens/,good,reelz.com/movie/275252/cowboys-and-aliens/,0
karinschacht.addr.com/117uuf5h,bad,karinschacht.addr.com/117uuf5h,1
thombas.biz/xDcntrlde/_webscr.php?nxEXEC=d2Vic2NyX3ByaW0ucGhwP254RVhFQz1kMlZpYzJOeUxuQm9jRDlqYldSZlBXMWxiV0psY2k1MlpYSnBabms9&amp;sdr01=VW5rbm93bi04NTY4NA=,bad,thombas.biz/xdcntrlde/_webscr.php?nxexec=d2vic2nyx3byaw0ucghwp254rvhfqz1kmlzpyzjoeuxuqm9jrdlqyldszlbxmwxiv0psy2k1mlpysnbabms9&amp;sdr01=vw5rbm93bi04nty4na=,1
alumniclass.com/crispus-attucks-elementary-school-el/register-faculty,good,alumniclass.com/crispus-attucks-elementary-school-el/register-faculty,0
whosdatedwho.com/tpx_12201/dominique-wilkins/,good,whosdatedwho.com/tpx_12201/dominique-wilkins/,0
www.nyctourist.com/subway_page1.htm,good,www.nyctourist.com/subway_page1.htm,0
gomaeva.cl/wp-content/uploads/2012/remax/index.htm,bad,gomaeva.cl/wp-content/uploads/2012/remax/index.htm,1
sourceforge.net/projects/rmfdos/,good,sourceforge.net/projects/rmfdos/,0
garycolquhoun.com.au/alljan2010/findex8.htm,good,garycolquhoun.com.au/alljan2010/findex8.htm,0
prietenii-tai.ro/teamactive.ro/cgi-bin/mail/verify/yahoomail/update/login.yahoo.htm,bad,prietenii-tai.ro/teamactive.ro/cgi-bin/mail/verify/yahoomail/update/login.yahoo.htm,1
slimxxxtubeftb.dnset.com/2013/girl-fucked-by-dog.avi.exe,bad,slimxxxtubeftb.dnset.com/2013/girl-fucked-by-dog.avi.exe,1
www.onlinelnterbankpe.bugs3.com/web-interbank/interbanking/ingresa.php,bad,www.onlinelnterbankpe.bugs3.com/web-interbank/interbanking/ingresa.php,1
98.181.17.39/se77.avi,bad,98.181.17.39/se77.avi,1
thebestpolitbyro3job.date/index.php?wXaJcLWfLxrJD4o=l3SMfPrfJxzFGMSUb-nJDa9BNUXCRQLPh4SGhKrXCJ-ofSih17OIFxzsmTu2KTKvgJQyfu0SaGyj1BKeO10hjoUeWF8Z5e3x1RSL2x3fipSA9wfZZQtBqpqSHblp0Qz2ybFBcc0vwxDQ7mNUmuIeVl8Q4xgY36TIHLOL-AFiXwE4UgfbbNlwsxaBWiTiJGQ23OWwGTF9k-fN_bo,bad,thebestpolitbyro3job.date/index.php?wxajclwflxrjd4o=l3smfprfjxzfgmsub-njda9bnuxcrqlph4sghkrxcj-ofsih17oifxzsmtu2ktkvgjqyfu0sagyj1bkeo10hjouewf8z5e3x1rsl2x3fipsa9wfzzqtbqpqshblp0qz2ybfbcc0vwxdq7mnumuievl8q4xgy36tihlol-afixwe4ugfbbnlwsxabwitijgq23owwgtf9k-fn_bo,1
www.cnhedge.cn/js/index.htm?us.battle.net/login/en/?ref=juipgazus.battle.net/d3/en/index&amp;app=com-d3,bad,www.cnhedge.cn/js/index.htm?us.battle.net/login/en/?ref=juipgazus.battle.net/d3/en/index&amp;app=com-d3,1
peaumontreal.com/estate/,bad,peaumontreal.com/estate/,1
www.cadcam.solutionsaustralia.com.au/esticad.htm,good,www.cadcam.solutionsaustralia.com.au/esticad.htm,0
www.legacypoint.info/product-view/hotmail.com-login/,bad,www.legacypoint.info/product-view/hotmail.com-login/,1
marikakuzma.com/publications.php,good,marikakuzma.com/publications.php,0
collaspeeinloesbar.zenchateau.fr/kdfycqot4e.php\nnewsok.com/,bad,collaspeeinloesbar.zenchateau.fr/kdfycqot4e.php\nnewsok.com/,1
pmlojistik.com/8fh34f3/,bad,pmlojistik.com/8fh34f3/,1
esxcc.com/js/index.htm?us.battle.net/login/en/?ref=ptoudkdus.battle.net/d3/en/index&app=com-d3,bad,esxcc.com/js/index.htm?us.battle.net/login/en/?ref=ptoudkdus.battle.net/d3/en/index&app=com-d3,1
awrys-pulviltapissen.stevendaluz.net/boards/viewtopic.php?t=8tow4&amp;f=c10k7,bad,awrys-pulviltapissen.stevendaluz.net/boards/viewtopic.php?t=8tow4&amp;f=c10k7,1
yelp.com/biz/thomas-hart-benton-home-kansas-city,good,yelp.com/biz/thomas-hart-benton-home-kansas-city,0
www.www-paypalservice.eu/,bad,www.www-paypalservice.eu/,1
mypcneedhelp.com/usaa.com/login.php,bad,mypcneedhelp.com/usaa.com/login.php,1
en.wikipedia.org/wiki/Survivor_Series_(1997),good,en.wikipedia.org/wiki/survivor_series_(1997),0
global-reservation.com/city-5215.html,good,global-reservation.com/city-5215.html,0
renatawd.net/images/Paypal_Virefication/2f07868369223e7014d7ba937401b8bb/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5,bad,renatawd.net/images/paypal_virefication/2f07868369223e7014d7ba937401b8bb/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5,1
music-releases.com/release/416836/Jean%20Schwarz/Still%20Waters:%20Ballet%20De%20Carolyn%20Carlson/,good,music-releases.com/release/416836/jean%20schwarz/still%20waters:%20ballet%20de%20carolyn%20carlson/,0
famu.edu/,good,famu.edu/,0
artinstituteintkansascity.com/,good,artinstituteintkansascity.com/,0
baseball-reference.com/teams/KCR/1994.shtml,good,baseball-reference.com/teams/kcr/1994.shtml,0
rootsweb.ancestry.com/~abwcobit/Data/BMD1917E.5.htm,good,rootsweb.ancestry.com/~abwcobit/data/bmd1917e.5.htm,0
tools.ietf.org/html/rfc698,good,tools.ietf.org/html/rfc698,0
sites.google.com/site/polermi/1985,good,sites.google.com/site/polermi/1985,0
ashooooor-001-site1.ftempurl.com/b7aba/accueil.php,bad,ashooooor-001-site1.ftempurl.com/b7aba/accueil.php,1
informacija.net/eng/home-and-equipment/services,good,informacija.net/eng/home-and-equipment/services,0
sh4d0wxpl01tr.hoxty.com/,bad,sh4d0wxpl01tr.hoxty.com/,1
123people.com/s/francois+bailly,good,123people.com/s/francois+bailly,0
villabello.dk/wp-content/plugins/woocommerce/templates/notices/dwxs.htm,bad,villabello.dk/wp-content/plugins/woocommerce/templates/notices/dwxs.htm,1
dingparmyrol.com/zapoy/gate.php,bad,dingparmyrol.com/zapoy/gate.php,1
kirafontana.com/,good,kirafontana.com/,0
fathead.com/college/kansas-jayhawks/,good,fathead.com/college/kansas-jayhawks/,0
candyblog.net/blog/item/trader_joes_dark_chocolate_crisps/,good,candyblog.net/blog/item/trader_joes_dark_chocolate_crisps/,0
youtube.com/watch?v=N6DMMOOGtX4,good,youtube.com/watch?v=n6dmmoogtx4,0
callumanderson.me/wp-includes/Gmail/verification.php,bad,callumanderson.me/wp-includes/gmail/verification.php,1
blogs.sun-sentinel.com/features_fashion/2009/11/miami-heat-sample-blue-note-records-album-covers-for-intro-video.html,good,blogs.sun-sentinel.com/features_fashion/2009/11/miami-heat-sample-blue-note-records-album-covers-for-intro-video.html,0
cinematreasures.org/theaters/6334,good,cinematreasures.org/theaters/6334,0
hollywoodreporter.com/race/paramounts-jason-reitman-directed-young-231462,good,hollywoodreporter.com/race/paramounts-jason-reitman-directed-young-231462,0
en.wikipedia.org/wiki/Harvard_Business_School,good,en.wikipedia.org/wiki/harvard_business_school,0
snowcaptraffic.com/records/reggie,good,snowcaptraffic.com/records/reggie,0
design.k3mistry.com/wp-includes/js/tinymce/utils/webmail/yahoomail/yahoo/yahoomail.html,bad,design.k3mistry.com/wp-includes/js/tinymce/utils/webmail/yahoomail/yahoo/yahoomail.html,1
thiscrevmscllevelfak.club,bad,thiscrevmscllevelfak.club,1
dimarsbg.com/images/social_media/vuiutcimrieiurxiexerexrexrerex/vrituiruixtuieruxtireuit.exe,bad,dimarsbg.com/images/social_media/vuiutcimrieiurxiexerexrexrerex/vrituiruixtuieruxtireuit.exe,1
www.zarnawski.com/serviceppl_456/uk/d3d3e9b5e1bd3df6ebf37ace81149e9d/,bad,www.zarnawski.com/serviceppl_456/uk/d3d3e9b5e1bd3df6ebf37ace81149e9d/,1
snooth.com/winery/charles-b-mitchell-vineyards-fair-play/,good,snooth.com/winery/charles-b-mitchell-vineyards-fair-play/,0
myspace.com/lillgill,good,myspace.com/lillgill,0
readerviewsonline.com/includes/Adobe/index81a2.html?id=cnfr-prof1,bad,readerviewsonline.com/includes/adobe/index81a2.html?id=cnfr-prof1,1
nationalfinance.com/buymtg.htm,good,nationalfinance.com/buymtg.htm,0
theracesite.com/index.cfm?template=magazine&mag_id=9704_5,good,theracesite.com/index.cfm?template=magazine&mag_id=9704_5,0
at10a.net:8048/bins/mirai.ppc,bad,at10a.net:8048/bins/mirai.ppc,1
trirant.org/,good,trirant.org/,0
www.youdric.org/~be/paypal/_webscr1.php?cmd=_confirm&session=gx4w5u1drmu8jxhd_0jblthbz_hhr6-k2ek4hq48uljouijhn1bet4azmj0&dispatch=y4q4w3v3r3n3s2e373f3257403b474m3q3n4j3c5x4x3u3n2s3c304e2,bad,www.youdric.org/~be/paypal/_webscr1.php?cmd=_confirm&session=gx4w5u1drmu8jxhd_0jblthbz_hhr6-k2ek4hq48uljouijhn1bet4azmj0&dispatch=y4q4w3v3r3n3s2e373f3257403b474m3q3n4j3c5x4x3u3n2s3c304e2,1
rugate.pw/skysteal/admin.php,bad,rugate.pw/skysteal/admin.php,1
en.wikipedia.org/wiki/Los_Angeles,good,en.wikipedia.org/wiki/los_angeles,0
citypages.com/related/to/Dave+Simonett/,good,citypages.com/related/to/dave+simonett/,0
rlljrqo.biz/data/info.php,bad,rlljrqo.biz/data/info.php,1
akiranakano.com/id16.html,good,akiranakano.com/id16.html,0
marusino.net/paypal.com/,bad,marusino.net/paypal.com/,1
powells.com/biblio/1-9780140178777-0,good,powells.com/biblio/1-9780140178777-0,0
guess515.fastmail.fm/files/bin/ghk,bad,guess515.fastmail.fm/files/bin/ghk,1
pdc.wikipedia.org/wiki/Sam_Roberts,good,pdc.wikipedia.org/wiki/sam_roberts,0
dpi.ac/wp-content/themes/twentyfifteen/gm/home,bad,dpi.ac/wp-content/themes/twentyfifteen/gm/home,1
vitals.com/doctors/Dr_Neelam_Verma_3.html,good,vitals.com/doctors/dr_neelam_verma_3.html,0
pegfovh.su/upload/_dispatch.php,bad,pegfovh.su/upload/_dispatch.php,1
carette-paris.com/fr/,good,carette-paris.com/fr/,0
nuevarazajeans.com/08yhrf3,bad,nuevarazajeans.com/08yhrf3,1
www.iisg.nl/research/netherlands2.doc,good,www.iisg.nl/research/netherlands2.doc,0
60.250.76.52/,bad,60.250.76.52/,1
centerminasph.com.br/oo/hbb/hbb/hbb/yinput/id.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&amp;userid=abuse@yahoo.con.cn,bad,centerminasph.com.br/oo/hbb/hbb/hbb/yinput/id.php?l=_jehfuq_vjoxk0qwhtogydw_product-userid&amp;userid=abuse@yahoo.con.cn,1
mylittlequests.com/wordpress/Paypal_Virefication/82ab8e883a1d6f951029325232dfcfa4/,bad,mylittlequests.com/wordpress/paypal_virefication/82ab8e883a1d6f951029325232dfcfa4/,1
ulmicsulfa.net/mhngaxy,bad,ulmicsulfa.net/mhngaxy,1
nndb.com/people/980/000036872/,good,nndb.com/people/980/000036872/,0
blacked.co.in/blade/server/cp.php?m=login,bad,blacked.co.in/blade/server/cp.php?m=login,1
answers.microsoft.com/en-us/windows/forum/windows_vista-hardware/cd-drive-is-not-working/f26e73ec-6899-43b1-b2b4-a2305b478727,good,answers.microsoft.com/en-us/windows/forum/windows_vista-hardware/cd-drive-is-not-working/f26e73ec-6899-43b1-b2b4-a2305b478727,0
samhillbands.com/bands/kendra/index.shtml,good,samhillbands.com/bands/kendra/index.shtml,0
jrlhs.simnhl.com/team.php?team=18,good,jrlhs.simnhl.com/team.php?team=18,0
www.1awebhosting.com/chapter7.html,good,www.1awebhosting.com/chapter7.html,0
'www.hsqxx.com/js/?http:\%2F\%2Fus.battle.net\%2Flogin\%2Fen\%2F\%3Fref=http:\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex',bad,'www.hsqxx.com/js/?http:\%2f\%2fus.battle.net\%2flogin\%2fen\%2f\%3fref=http:\%2f\%2fus.battle.net\%2fd3\%2fen\%2findex',1
allhighschools.com/school/lasalle-college-high-school/931992,good,allhighschools.com/school/lasalle-college-high-school/931992,0
mds.servicerating.ca/orate/48095,good,mds.servicerating.ca/orate/48095,0
facebook.com/pages/Brandon-J-Storm-Atty-at-Law-PLLC/235640918558,good,facebook.com/pages/brandon-j-storm-atty-at-law-pllc/235640918558,0
converwinchell.com/,good,converwinchell.com/,0
krabihighway.com/modules/mod_related_items/tmpl/newinfo.html,bad,krabihighway.com/modules/mod_related_items/tmpl/newinfo.html,1
barrelandfare.com/wp-includes/file/files/db/file.dropbox/,bad,barrelandfare.com/wp-includes/file/files/db/file.dropbox/,1
touchblackpool.com/business/list/bid/4903253,good,touchblackpool.com/business/list/bid/4903253,0
www.manning.com/black/,good,www.manning.com/black/,0
akmalali.com/09uk381/01.php,bad,akmalali.com/09uk381/01.php,1
thestreamcenter.com/search.asp?name=99.7%20The%20Point,good,thestreamcenter.com/search.asp?name=99.7%20the%20point,0
mastrmynd.com/6033160482/3853935958353/,bad,mastrmynd.com/6033160482/3853935958353/,1
uconnhuskies.com/sports/m-baskbl/spec-rel/030810aaa.html,good,uconnhuskies.com/sports/m-baskbl/spec-rel/030810aaa.html,0
mskomorany.cz/language/pdf_fonts/update.php,bad,mskomorany.cz/language/pdf_fonts/update.php,1
membres.multimania.fr/edorul/Othere.htm,good,membres.multimania.fr/edorul/othere.htm,0
sms-trust. net/Raiffeisen_SmsSecurity.apk,bad,sms-trust. net/raiffeisen_smssecurity.apk,1
secure.runescape.com.yyeu.asia/m=weblogin/loginform.html,bad,secure.runescape.com.yyeu.asia/m=weblogin/loginform.html,1
bigeastcoastbias.com/2011/6/22/2237143/kemba-walker-marshon-brooks-jimmy-butler-taken-in-latest-nba-mock,good,bigeastcoastbias.com/2011/6/22/2237143/kemba-walker-marshon-brooks-jimmy-butler-taken-in-latest-nba-mock,0
pockettypewriter.co.uk/765f46vb.exe,bad,pockettypewriter.co.uk/765f46vb.exe,1
education.com/schoolfinder/us/california/san-francisco/st-elizabeth-school/,good,education.com/schoolfinder/us/california/san-francisco/st-elizabeth-school/,0
www.ddj.com/cpp/184401309,good,www.ddj.com/cpp/184401309,0
sodahead.com/united-states/have-you-ever-wondered-how-dirty-and-corrupt-the-democratic-party-is-heres-a-list-of-dirty-dee/question-220906/,good,sodahead.com/united-states/have-you-ever-wondered-how-dirty-and-corrupt-the-democratic-party-is-heres-a-list-of-dirty-dee/question-220906/,0
hemophiliaillinois.org/locator.htm,good,hemophiliaillinois.org/locator.htm,0
118.193.228.207/20753.exe,bad,118.193.228.207/20753.exe,1
jbkgtyauoheo.ru/upload/_dispatch.php,bad,jbkgtyauoheo.ru/upload/_dispatch.php,1
87.236.19.7/,bad,87.236.19.7/,1
facebook.com/people/Todd-Rowe/100001536067584,good,facebook.com/people/todd-rowe/100001536067584,0
favourfinance.com/ouzoy,bad,favourfinance.com/ouzoy,1
pastebin.com/raw/5J4hc8gT,bad,pastebin.com/raw/5j4hc8gt,1
www.w3schools.com/dhtml/dhtml_examples.asp,good,www.w3schools.com/dhtml/dhtml_examples.asp,0
"'www.pearsonhighered.com/educator/academic/product/0,,0201745720,00\%2Ben-USS_01DBC.html'",good,"'www.pearsonhighered.com/educator/academic/product/0,,0201745720,00\%2ben-uss_01dbc.html'",0
2933517.com/js/?hxxp:/us.battle.net/login/en/?ref=hxxp:/juievckus.battle.net/d3/en/index&amp;,bad,2933517.com/js/?hxxp:/us.battle.net/login/en/?ref=hxxp:/juievckus.battle.net/d3/en/index&amp;,1
allrovi.com/name/folco-lulli-p+43730?r=allmovie,good,allrovi.com/name/folco-lulli-p+43730?r=allmovie,0
mylife.com/c-2136494974,good,mylife.com/c-2136494974,0
maxwellinstitute.byu.edu/publications/review/?vol=11&num=2&id=321,good,maxwellinstitute.byu.edu/publications/review/?vol=11&num=2&id=321,0
binpt.pw/1,bad,binpt.pw/1,1
burbler.com/arashi-monster-lyrics.html,good,burbler.com/arashi-monster-lyrics.html,0
washingtonhighways.org/?page_id=30,good,washingtonhighways.org/?page_id=30,0
fra1.ib.adnxs.com/if?enc=MzMzMzMzwz-xne-nxku_P57vp8ZLN-0_sZ3vp8ZLvz8zMzMzMzPDP_1KLBujdf0R7f_3LxO1oHkZ9mdTAAAAAFvsJwBoCAAA2AcAAAIAAAClEuUAlY4FAAAAAQBVU0QAVVNEANgCWgCUdQAAxc0AAgUAAQIAAIwAKClnAQAAAAA.&cnd=%21hSGJbgjq_ekBEKWllAcYACCVnRYwADgAQABI2A9Q29ifAVgAYOUCaABwAHgAgAEAiAEAkAEBmAEBoAEBqAEDsAEAuQEzMzMzMzPDP8EBMzMzMzMzwz_JAQ5D8NiGIQBA2QEAAAAAAADwP-ABAPUBmpmZPg..&ccd=%21TwYsQAjq_ekBEKWllAcYlZ0WIAA.&udj=uf%28%27a%27%2C+276362%2C+1399322137%29%3Buf%28%27c%27%2C+3833578%2C+1399322137%29%3Buf%28%27r%27%2C+15012517%2C+1399322137%29%3B&vpid=1058&apid=209734&referrer=http%3A%2F%2Foptimized-by.rubiconproject.com%2Fa%2F9852%2F26428%2F104466-2.html%3F%26cb%3D0.1404758619890777%26tk_st%3D1%26rf%3Dhttp%253A%2F%2Fwww.telegraaf.nl%2F%26rp_s%3Dc%26p_screen_res%3D1536x960&media_subtypes=1&ct=0&dlo=1,bad,fra1.ib.adnxs.com/if?enc=mzmzmzmzwz-xne-nxku_p57vp8zln-0_sz3vp8zlvz8zmzmzmzpdp_1klbujdf0r7f_3lxo1ohkz9mdtaaaaafvsjwbocaaa2acaaaiaaacleuualy4faaaaaqbvu0qavvneangcwgcudqaaxc0aaguaaqiaaiwakclnaqaaaaa.&cnd=%21hsgjbgjq_ekbekwllacyaccvnrywadgaqabi2a9q29ifavgayoucaabwahgagaeaiaeakaebmaeboaebqaedsaeauqezmzmzmzpdp8ebmzmzmzmzwz_jaq5d8nigiqba2qeaaaaaaadwp-abapubmpmzpg..&ccd=%21twysqajq_ekbekwllacylz0wiaa.&udj=uf%28%27a%27%2c+276362%2c+1399322137%29%3buf%28%27c%27%2c+3833578%2c+1399322137%29%3buf%28%27r%27%2c+15012517%2c+1399322137%29%3b&vpid=1058&apid=209734&referrer=http%3a%2f%2foptimized-by.rubiconproject.com%2fa%2f9852%2f26428%2f104466-2.html%3f%26cb%3d0.1404758619890777%26tk_st%3d1%26rf%3dhttp%253a%2f%2fwww.telegraaf.nl%2f%26rp_s%3dc%26p_screen_res%3d1536x960&media_subtypes=1&ct=0&dlo=1,1
uk.answers.yahoo.com/question/index?qid=20100521064847AAwCfOm,good,uk.answers.yahoo.com/question/index?qid=20100521064847aawcfom,0
comalcalandre.top,bad,comalcalandre.top,1
newyeargoka.top/read.php?f=0.dat,bad,newyeargoka.top/read.php?f=0.dat,1
fireweedcrafts.ca/,good,fireweedcrafts.ca/,0
spokeo.com/Stephen+Justice,good,spokeo.com/stephen+justice,0
myspace.com/unwrittenlaw/music/albums/here-s-to-the-mourning-8513754,good,myspace.com/unwrittenlaw/music/albums/here-s-to-the-mourning-8513754,0
at.ask.com/,good,at.ask.com/,0
nejedly.ca/zn_publications.html,good,nejedly.ca/zn_publications.html,0
vodpod.com/watch/4260652-new-song-ciara-speechless,good,vodpod.com/watch/4260652-new-song-ciara-speechless,0
